filename,width,height,class,xmin,ymin,xmax,ymax
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,bike,709,800,795,1036
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,bike,1660,551,1749,692
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,van,578,355,717,588
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,car,348,244,455,335
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,bike,693,255,729,332
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,bike,750,184,778,259
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,bike,796,185,828,253
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,bike,135,254,175,335
VID_20220915_155848_mp4-14_jpg.rf.5f363a497526e9f53f4c2565c13ca45c.jpg,1920,1080,bus,0,173,169,316
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,bike,214,256,216,258
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,bus,344,237,348,237
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,car,1376,249,1522,363
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,pickup,1287,161,1438,278
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,car,1225,124,1308,211
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,bike,1474,578,1575,763
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,truck,531,379,849,1030
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,bike,238,76,273,144
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,van,711,178,820,315
VID_20220915_160135_mp4-228_jpg.rf.6042a0dd9f03b21ccaf00250873447fd.jpg,1920,1080,bus,0,352,321,822
65e29a38268145a8_jpg.rf.609d8c2d7baea207c2c8fbed2c0374b7.jpg,416,416,Car,43,27,403,392
65e29a38268145a8_jpg.rf.609d8c2d7baea207c2c8fbed2c0374b7.jpg,416,416,Car,263,86,415,237
65e29a38268145a8_jpg.rf.609d8c2d7baea207c2c8fbed2c0374b7.jpg,416,416,Car,371,86,415,144
6815d9cdea3f61d8_jpg.rf.60e5167c5b9553a4978cfc21bdae8e31.jpg,416,416,Car,0,61,69,127
6815d9cdea3f61d8_jpg.rf.60e5167c5b9553a4978cfc21bdae8e31.jpg,416,416,Car,0,58,187,261
6815d9cdea3f61d8_jpg.rf.60e5167c5b9553a4978cfc21bdae8e31.jpg,416,416,Car,49,51,343,377
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bike,214,256,216,258
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bus,344,237,348,237
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bus,1093,441,1769,1078
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bike,183,878,303,1080
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bike,921,289,964,387
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bike,973,338,1019,438
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bus,908,160,1046,333
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,van,379,129,450,214
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,taxi,986,435,1122,585
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bike,551,313,609,439
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,bike,660,180,704,271
VID_20220915_160135_mp4-122_jpg.rf.60c872c126231a4dd38e1c761f0d079e.jpg,1920,1080,car,524,92,600,187
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,tempo,424,554,483,619
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,tempo,1243,567,1299,630
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,car,5,793,7,806
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,bus,1158,528,1237,630
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,bike,759,538,780,589
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,pickup,1285,584,1438,670
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,bike,888,561,915,608
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,bike,695,632,726,705
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,bike,1012,627,1044,699
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,car,892,660,983,748
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,bike,675,591,702,646
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,bike,782,630,783,631
balkumari_mp4-189_jpg.rf.61060487bd08d20ee761d3fea6803fc8.jpg,1920,1080,bus,67,627,372,856
c9c5db9f86740e01_jpg.rf.61219ede078c68f6cb9546c524f55951.jpg,416,416,Car,0,0,184,201
c9c5db9f86740e01_jpg.rf.61219ede078c68f6cb9546c524f55951.jpg,416,416,Car,121,97,416,392
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,car,5,793,7,806
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bus,1469,644,1783,868
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,782,630,783,631
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,1687,874,1768,1010
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,1559,812,1625,932
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,1119,863,1176,1014
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,1322,710,1362,799
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,1237,610,1265,672
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,pickup,585,609,680,725
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,947,603,974,665
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bus,81,601,380,820
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,tempo,1328,611,1412,709
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,338,954,451,1080
balkumari_mp4-226_jpg.rf.60b565bb4947c99b699dfbb167870799.jpg,1920,1080,bike,54,841,140,969
VID_20220915_160432_mp4-122_jpg.rf.61552135826ff5d24aa0a268452620bf.jpg,1920,1080,bus,1421,232,1822,641
VID_20220915_160432_mp4-122_jpg.rf.61552135826ff5d24aa0a268452620bf.jpg,1920,1080,bike,1522,778,1531,779
VID_20220915_160432_mp4-122_jpg.rf.61552135826ff5d24aa0a268452620bf.jpg,1920,1080,bus,1147,269,1466,658
VID_20220915_160432_mp4-122_jpg.rf.61552135826ff5d24aa0a268452620bf.jpg,1920,1080,car,1029,210,1143,326
VID_20220915_160432_mp4-122_jpg.rf.61552135826ff5d24aa0a268452620bf.jpg,1920,1080,car,973,76,1065,177
VID_20220915_155944_mp4-53_jpg.rf.612215963755fe5e5283b43f963c0326.jpg,1920,1080,bike,214,256,216,258
VID_20220915_155944_mp4-53_jpg.rf.612215963755fe5e5283b43f963c0326.jpg,1920,1080,bus,344,237,348,237
VID_20220915_155944_mp4-53_jpg.rf.612215963755fe5e5283b43f963c0326.jpg,1920,1080,bus,1195,116,1355,264
VID_20220915_155944_mp4-53_jpg.rf.612215963755fe5e5283b43f963c0326.jpg,1920,1080,bike,528,171,569,250
VID_20220915_155944_mp4-53_jpg.rf.612215963755fe5e5283b43f963c0326.jpg,1920,1080,car,1110,184,1196,273
VID_20220915_155944_mp4-53_jpg.rf.612215963755fe5e5283b43f963c0326.jpg,1920,1080,bike,288,174,330,253
VID_20220915_155944_mp4-53_jpg.rf.612215963755fe5e5283b43f963c0326.jpg,1920,1080,pickup,1053,111,1120,198
VID_20220915_155944_mp4-53_jpg.rf.612215963755fe5e5283b43f963c0326.jpg,1920,1080,tempo,1139,96,1198,169
VID_20220915_160432_mp4-206_jpg.rf.62f0397322f59048e007d7a48e9463bf.jpg,1920,1080,bike,1522,778,1531,779
VID_20220915_160432_mp4-206_jpg.rf.62f0397322f59048e007d7a48e9463bf.jpg,1920,1080,bus,1286,250,1645,604
VID_20220915_160432_mp4-206_jpg.rf.62f0397322f59048e007d7a48e9463bf.jpg,1920,1080,bike,363,651,473,869
VID_20220915_160432_mp4-206_jpg.rf.62f0397322f59048e007d7a48e9463bf.jpg,1920,1080,bike,507,784,612,1067
VID_20220915_160432_mp4-206_jpg.rf.62f0397322f59048e007d7a48e9463bf.jpg,1920,1080,bus,1112,89,1219,237
VID_20220915_160432_mp4-206_jpg.rf.62f0397322f59048e007d7a48e9463bf.jpg,1920,1080,bus,420,88,572,264
VID_20220915_160432_mp4-206_jpg.rf.62f0397322f59048e007d7a48e9463bf.jpg,1920,1080,taxi,980,127,1058,196
VID_20220915_160432_mp4-206_jpg.rf.62f0397322f59048e007d7a48e9463bf.jpg,1920,1080,bike,739,234,786,340
067e7d6c015a431d_jpg.rf.61442e1b7321240375caf4fdd9560197.jpg,416,416,Motorcycle,26,16,387,368
VID_20220915_160432_mp4-202_jpg.rf.637a52268777d0a27b582aea0c03c586.jpg,1920,1080,bike,1522,778,1531,779
VID_20220915_160432_mp4-202_jpg.rf.637a52268777d0a27b582aea0c03c586.jpg,1920,1080,bus,1218,185,1471,451
VID_20220915_160432_mp4-202_jpg.rf.637a52268777d0a27b582aea0c03c586.jpg,1920,1080,car,1256,543,1497,778
VID_20220915_160432_mp4-202_jpg.rf.637a52268777d0a27b582aea0c03c586.jpg,1920,1080,bike,1136,319,1198,456
VID_20220915_160432_mp4-202_jpg.rf.637a52268777d0a27b582aea0c03c586.jpg,1920,1080,bike,414,241,466,340
VID_20220915_160432_mp4-202_jpg.rf.637a52268777d0a27b582aea0c03c586.jpg,1920,1080,bike,198,278,259,390
VID_20220915_160432_mp4-202_jpg.rf.637a52268777d0a27b582aea0c03c586.jpg,1920,1080,bus,1096,58,1187,184
VID_20220915_160432_mp4-242_jpg.rf.614fc2bb799266acc2e8d80ebcf5655a.jpg,1920,1080,bike,1522,778,1531,779
VID_20220915_160432_mp4-242_jpg.rf.614fc2bb799266acc2e8d80ebcf5655a.jpg,1920,1080,bus,1448,404,1876,818
VID_20220915_160432_mp4-242_jpg.rf.614fc2bb799266acc2e8d80ebcf5655a.jpg,1920,1080,micro,1106,298,1298,524
VID_20220915_160432_mp4-242_jpg.rf.614fc2bb799266acc2e8d80ebcf5655a.jpg,1920,1080,bike,114,426,187,576
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,bike,214,256,216,258
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,bus,344,237,348,237
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,bus,1053,207,1196,363
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,tempo,1031,291,1136,431
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,taxi,946,305,1021,385
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,car,509,353,632,487
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,bus,955,131,1049,227
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,bike,899,201,931,270
VID_20220915_155944_mp4-130_jpg.rf.61223ebefa83cfbb7c3a91a28c7a746d.jpg,1920,1080,bike,603,163,632,227
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,bus,1426,320,1853,711
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,bike,1522,778,1531,779
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,car,1203,497,1449,765
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,car,418,101,512,179
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,bike,1562,689,1663,888
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,car,632,217,735,315
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,taxi,1122,363,1271,491
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,bike,436,194,480,275
VID_20220915_160432_mp4-131_jpg.rf.617d16ae5340c1f22ea7e98c55ade5e5.jpg,1920,1080,car,54,166,187,261
VID_20220915_155944_mp4-125_jpg.rf.618849a34d2abd7b179a6672a49b9984.jpg,1920,1080,bike,214,256,216,258
VID_20220915_155944_mp4-125_jpg.rf.618849a34d2abd7b179a6672a49b9984.jpg,1920,1080,bus,344,237,348,237
VID_20220915_155944_mp4-125_jpg.rf.618849a34d2abd7b179a6672a49b9984.jpg,1920,1080,bus,1032,171,1184,319
VID_20220915_155944_mp4-125_jpg.rf.618849a34d2abd7b179a6672a49b9984.jpg,1920,1080,tempo,967,224,1043,335
VID_20220915_155944_mp4-125_jpg.rf.618849a34d2abd7b179a6672a49b9984.jpg,1920,1080,taxi,925,231,980,284
VID_20220915_155944_mp4-125_jpg.rf.618849a34d2abd7b179a6672a49b9984.jpg,1920,1080,car,594,177,668,247
VID_20220915_160432_mp4-54_jpg.rf.618d8fb1e8dab5f0bf092a5e6649c753.jpg,1920,1080,bus,1394,328,1829,712
VID_20220915_160432_mp4-54_jpg.rf.618d8fb1e8dab5f0bf092a5e6649c753.jpg,1920,1080,tempo,1147,215,1240,344
VID_20220915_160432_mp4-54_jpg.rf.618d8fb1e8dab5f0bf092a5e6649c753.jpg,1920,1080,bike,378,187,435,270
VID_20220915_160432_mp4-54_jpg.rf.618d8fb1e8dab5f0bf092a5e6649c753.jpg,1920,1080,bike,569,141,607,209
3ded02412ac12d4b_jpg.rf.63a7201b57de1bfff5c4cb4e6e648ad8.jpg,416,416,Bus,128,100,395,370
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,bus,1066,62,1171,182
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,taxi,1402,694,1672,962
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,car,484,433,692,715
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,bus,53,70,305,236
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,bike,412,160,455,239
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,car,983,146,1061,226
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,car,601,219,703,333
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,bike,776,234,832,344
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,truck,647,132,740,232
VID_20220915_160432_mp4-270_jpg.rf.644d83788eca51a2b3148a5a02ee4b56.jpg,1920,1080,taxi,0,232,129,326
VID_20220915_160432_mp4-91_jpg.rf.6259895967288c57f7a9b4db2e7f7b83.jpg,1920,1080,bus,1442,299,1869,691
VID_20220915_160432_mp4-91_jpg.rf.6259895967288c57f7a9b4db2e7f7b83.jpg,1920,1080,tempo,1292,467,1466,726
VID_20220915_160432_mp4-91_jpg.rf.6259895967288c57f7a9b4db2e7f7b83.jpg,1920,1080,bike,285,294,342,409
VID_20220915_160432_mp4-91_jpg.rf.6259895967288c57f7a9b4db2e7f7b83.jpg,1920,1080,bike,526,583,610,773
VID_20220915_160432_mp4-91_jpg.rf.6259895967288c57f7a9b4db2e7f7b83.jpg,1920,1080,bike,806,475,877,629
VID_20220915_160432_mp4-91_jpg.rf.6259895967288c57f7a9b4db2e7f7b83.jpg,1920,1080,bike,1386,430,1439,575
VID_20220915_160432_mp4-91_jpg.rf.6259895967288c57f7a9b4db2e7f7b83.jpg,1920,1080,bus,53,98,253,244
VID_20220915_160432_mp4-91_jpg.rf.6259895967288c57f7a9b4db2e7f7b83.jpg,1920,1080,bike,741,190,786,284
897ab2755c40c9d5_jpg.rf.62a06ca69c7e7a7bde9c11048490c35b.jpg,416,416,Motorcycle,19,23,407,413
897ab2755c40c9d5_jpg.rf.62a06ca69c7e7a7bde9c11048490c35b.jpg,416,416,Motorcycle,0,178,66,415
VID_20220915_160432_mp4-212_jpg.rf.61dc4e779f24a219e618ecb07b5f2fc4.jpg,1920,1080,bike,1522,778,1531,779
VID_20220915_160432_mp4-212_jpg.rf.61dc4e779f24a219e618ecb07b5f2fc4.jpg,1920,1080,bus,1458,385,1920,961
VID_20220915_160432_mp4-212_jpg.rf.61dc4e779f24a219e618ecb07b5f2fc4.jpg,1920,1080,bus,1121,97,1243,253
VID_20220915_160432_mp4-212_jpg.rf.61dc4e779f24a219e618ecb07b5f2fc4.jpg,1920,1080,taxi,1163,447,1340,639
VID_20220915_160432_mp4-212_jpg.rf.61dc4e779f24a219e618ecb07b5f2fc4.jpg,1920,1080,car,448,154,552,239
VID_20220915_160432_mp4-212_jpg.rf.61dc4e779f24a219e618ecb07b5f2fc4.jpg,1920,1080,bike,339,168,394,261
VID_20220915_160432_mp4-212_jpg.rf.61dc4e779f24a219e618ecb07b5f2fc4.jpg,1920,1080,bike,1062,184,1099,282
230823605bf60c37_jpg.rf.639a0da5f6839e104f13a44ae436cc08.jpg,416,416,Ambulance,34,33,389,392
230823605bf60c37_jpg.rf.639a0da5f6839e104f13a44ae436cc08.jpg,416,416,Ambulance,292,89,413,253
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,pickup,1134,422,1137,427
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bus,1406,600,1739,885
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bus,626,283,688,339
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bike,489,391,510,438
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bike,966,461,1003,538
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,pickup,1071,351,1122,422
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bike,187,484,225,554
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bike,572,333,590,366
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,van,426,508,530,600
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bike,450,388,477,433
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,taxi,591,316,615,340
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bike,1259,453,1296,526
test_mp4-99_jpg.rf.62eec0cd6d0c1b054b18c919a2a27ee4.jpg,1920,1080,bike,908,349,927,389
3fd6655efb7421d7_jpg.rf.61bebdcb5276262ca1086286a14f2e17.jpg,416,416,Car,24,16,403,215
3fd6655efb7421d7_jpg.rf.61bebdcb5276262ca1086286a14f2e17.jpg,416,416,Car,155,313,384,375
4589c2d83ce48bae_jpg.rf.647008dfa3d1ec7b091a6a85228ad55d.jpg,416,416,Truck,11,76,383,320
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,bike,214,256,216,258
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,bus,344,237,348,237
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,car,1147,166,1227,247
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,pickup,1225,206,1343,328
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,car,1311,300,1440,424
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,bus,969,103,1120,275
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,bus,454,78,571,217
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,taxi,339,121,422,194
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,bike,796,97,824,164
VID_20220915_160135_mp4-196_jpg.rf.61c78e9640180e1eefb657ede73fd04d.jpg,1920,1080,bike,693,92,725,153
09fd3f0199f2be7e_jpg.rf.633b822aca79a68ef7a3ee5696a0c68f.jpg,416,416,Motorcycle,303,254,356,400
b9e2a70f60d7473b_jpg.rf.63f32e484a10e01546b8d30b6c4e8532.jpg,416,416,Car,297,347,378,404
VID_20220915_160432_mp4-97_jpg.rf.6460eebcbd936daac6a414781ea4af87.jpg,1920,1080,bus,1437,317,1864,684
VID_20220915_160432_mp4-97_jpg.rf.6460eebcbd936daac6a414781ea4af87.jpg,1920,1080,bus,196,58,345,183
VID_20220915_160432_mp4-97_jpg.rf.6460eebcbd936daac6a414781ea4af87.jpg,1920,1080,bike,1387,654,1397,670
VID_20220915_160432_mp4-97_jpg.rf.6460eebcbd936daac6a414781ea4af87.jpg,1920,1080,bike,1522,778,1531,779
VID_20220915_160432_mp4-97_jpg.rf.6460eebcbd936daac6a414781ea4af87.jpg,1920,1080,bike,299,283,356,414
VID_20220915_160432_mp4-97_jpg.rf.6460eebcbd936daac6a414781ea4af87.jpg,1920,1080,bike,771,133,815,222
VID_20220915_155944_mp4-98_jpg.rf.6475d32a2d687ed6e9fc361b4845fe5a.jpg,1920,1080,bike,214,256,216,258
VID_20220915_155944_mp4-98_jpg.rf.6475d32a2d687ed6e9fc361b4845fe5a.jpg,1920,1080,bus,344,237,348,237
VID_20220915_155944_mp4-98_jpg.rf.6475d32a2d687ed6e9fc361b4845fe5a.jpg,1920,1080,bus,1095,152,1247,291
VID_20220915_155944_mp4-98_jpg.rf.6475d32a2d687ed6e9fc361b4845fe5a.jpg,1920,1080,bus,1046,104,1128,192
VID_20220915_155944_mp4-98_jpg.rf.6475d32a2d687ed6e9fc361b4845fe5a.jpg,1920,1080,pickup,499,206,592,304
VID_20220915_155944_mp4-98_jpg.rf.6475d32a2d687ed6e9fc361b4845fe5a.jpg,1920,1080,bike,1014,220,1052,300
VID_20220915_155944_mp4-98_jpg.rf.6475d32a2d687ed6e9fc361b4845fe5a.jpg,1920,1080,bus,258,198,454,397
559a81baaab7e2df_jpg.rf.640becc432951673c55752f9c2a3529b.jpg,416,416,Motorcycle,198,98,259,184
559a81baaab7e2df_jpg.rf.640becc432951673c55752f9c2a3529b.jpg,416,416,Motorcycle,202,94,296,381
559a81baaab7e2df_jpg.rf.640becc432951673c55752f9c2a3529b.jpg,416,416,Motorcycle,328,84,359,132
d900408a3652fdce_jpg.rf.616d106cb445f17b9e6f04c0c4521d9e.jpg,416,416,Bus,6,20,240,328
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,bike,214,256,216,258
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,bus,344,237,348,237
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,car,1370,265,1517,379
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,pickup,1286,164,1419,296
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,car,1218,132,1300,219
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,bus,598,31,693,138
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,bike,1353,306,1446,414
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,truck,754,306,968,729
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,pickup,263,64,360,157
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,bike,499,173,539,254
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,pickup,732,147,830,297
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,bike,236,232,290,324
VID_20220915_160135_mp4-246_jpg.rf.65619ad7c016fea91589543b5c08f1cc.jpg,1920,1080,pickup,796,67,855,157
